Date,Campaign Type,Purchases,Revenue,Cost,CPA,Add to cart,Cost per ATC,AOV
21 Oct 2025,Brand,1.953609,3869.459928,44.220732,22.63540554942161,25.252664,1.751131365783824,1980.6726566063119
21 Oct 2025,Demand Gen,0,0,16.390201,null,0,null,null
21 Oct 2025,Other,0,0,0,null,1,0,null
20 Oct 2025,Generic,1.270268,1725.756846,272.046278,214.1644739535279,14.5,18.761812275862066,1358.5769664354293
20 Oct 2025,Performance Max,0.067571,45.521907,48.551802,718.5301682674519,2.5,19.4207208,673.6900001479924
20 Oct 2025,Brand,2.33468,2244.2611500000003,37.784608,16.184062912262064,17,2.2226239999999997,961.2714162112153
20 Oct 2025,Demand Gen,0.145173,97.801598,16.899943,116.41243895214676,0,null,673.6899974513167
20 Oct 2025,Other,0,0,0,null,0,null,null
19 Oct 2025,Generic,0,0,303.2467009999999,null,12,25.27055841666666,null
19 Oct 2025,Performance Max,1,6403.46,40.20912,40.20912,6.601746,6.090679647475077,6403.46
19 Oct 2025,Brand,4.598923,5158.293734,52.222440000000006,11.355362983898623,12.398254,4.21208018483893,1121.6308109529123
19 Oct 2025,Demand Gen,0,0,17.014441,null,0,null,null
19 Oct 2025,Other,0.333336,198.01825,0,0,2,0,594.0499976000192
18 Oct 2025,Generic,0,0,258.363561,null,8,32.295445125,null
18 Oct 2025,Performance Max,0,0,49.225166,null,2,24.612583,null
18 Oct 2025,Brand,1.000675,2219.376898,37.013873,36.98890548879506,13,2.847221,2217.879829115347
18 Oct 2025,Demand Gen,0,0,17.239292,null,1,17.239292,null
18 Oct 2025,Other,1,1473.63,0,0,0,null,1473.63
17 Oct 2025,Generic,0.632972,1106.903455,261.2133350000001,412.6775512976879,10.775202,24.24208242221353,1748.7399995576422
17 Oct 2025,Performance Max,0,0,44.203191999999994,null,0.275202,160.62089665046037,null
17 Oct 2025,Brand,0,0,48.182249,null,20.949596,2.2999130388958338,null
17 Oct 2025,Demand Gen,0,0,18.042918,null,0,null,null
16 Oct 2025,Generic,0.000556,0.740258,246.703581,443711.4766187051,8.381834,29.433126568719928,1331.3992805755397
16 Oct 2025,Performance Max,0,0,38.147185,null,1.5,25.431456666666666,null
16 Oct 2025,Demand Gen,0,0,19.884671,null,1,19.884671,null
16 Oct 2025,Brand,0,0,36.229697,null,12.118166,2.989701329392583,null
15 Oct 2025,Generic,0,0,234.156124,null,8,29.2695155,null
15 Oct 2025,Performance Max,0.794469,3769.294612,42.992125,54.114288914985984,5,8.598425,4744.419998766472
15 Oct 2025,Demand Gen,0,0,22.339615,null,0,null,null
15 Oct 2025,Brand,2.016864,2513.773015,37.09259,18.391220231012106,23,1.6127213043478261,1246.3770561624385
15 Oct 2025,Other,0,0,0,null,2,0,null
14 Oct 2025,Generic,0,0,237.00970100000004,null,23.66938,10.013346399440968,null
14 Oct 2025,Performance Max,0,0,49.298728999999994,null,5.166666,9.541690715056864,null
14 Oct 2025,Brand,1.00081,1557.759589,40.419509000000005,40.38679569548666,23.163954,1.7449313273545615,1556.4988249517892
14 Oct 2025,Demand Gen,0,0,14.76637,null,0,null,null
13 Oct 2025,Generic,1,1716.24,247.55906199999995,247.55906199999995,13,19.043004769230766,1716.24
13 Oct 2025,Performance Max,0.436583,1632.698177,37.574613,86.06522242047903,1,37.574613,3739.7200005497234
13 Oct 2025,Demand Gen,0,0,17.020342,null,1,17.020342,null
13 Oct 2025,Brand,1.000217,1141.0087310000001,38.953696,38.94524488186064,21,1.8549379047619048,1140.7611858226767
13 Oct 2025,Other,0,0,0,null,1,0,null
12 Oct 2025,Generic,0.997374,1004.575039,246.911925,247.56202287206204,10.922796,22.60519421950204,1007.2199987166298
12 Oct 2025,Performance Max,0,0,50.128429,null,3.9227980000000002,12.778743386735691,null
12 Oct 2025,Demand Gen,0,0,17.579141,null,0,null,null
12 Oct 2025,Brand,2,3137.66,40.462382999999996,20.231191499999998,10.154406,3.9847119565634856,1568.83
12 Oct 2025,Other,0,0,0,null,1,0,null
11 Oct 2025,Generic,0.002001,3.144291,254.28128800000005,127077.10544727638,11.166667,22.771457947120663,1571.3598200899548
11 Oct 2025,Performance Max,0.997999,1568.215708,40.517692000000004,40.598930459850166,7.833333,5.172471539254109,1571.3599993587168
11 Oct 2025,Demand Gen,0,0,20.918072,null,1,20.918072,null
11 Oct 2025,Brand,0,0,38.208709,null,9,4.245412111111111,null
11 Oct 2025,Other,0,0,0,null,3,0,null
10 Oct 2025,Generic,0,0,246.08708199999998,null,9,27.343009111111108,null
10 Oct 2025,Performance Max,0,0,46.883403,null,2,23.4417015,null
10 Oct 2025,Demand Gen,0,0,18.854302,null,0,null,null
10 Oct 2025,Brand,0.051555,86.670141,38.46982,746.1898942876539,13,2.959216923076923,1681.1199883619438
10 Oct 2025,Other,0,0,0,null,0,null,null
9 Oct 2025,Generic,2.029507,1947.452159,231.697379,114.1643655331073,13.25,17.486594641509434,959.5690771206996
9 Oct 2025,Performance Max,1.298331,4968.038634,61.653071999999995,47.486405238725716,2,30.826535999999997,3826.4807926484077
9 Oct 2025,Demand Gen,0,0,24.54638,null,0,null,null
9 Oct 2025,Brand,2.932159,2437.0926019999997,37.828943,12.901395524594676,10.75,3.518971441860465,831.1597706672795
9 Oct 2025,Other,0,0,0,null,0,null,null
8 Oct 2025,Generic,0,0,231.28007399999998,null,4,57.820018499999996,null
8 Oct 2025,Performance Max,0,0,27.004908999999998,null,0,null,null
8 Oct 2025,Brand,0.000116,0.248852,47.17662,406695,18,2.6209233333333333,2145.2758620689656
8 Oct 2025,Demand Gen,0,0,11.16954,null,0,null,null
8 Oct 2025,Other,0,0,0,null,1,0,null
7 Oct 2025,Generic,1,2191.05,251.31751599999998,251.31751599999998,9.601652999999999,26.174401011992416,2191.05
7 Oct 2025,Performance Max,0,0,46.8118,null,1.398347,33.476526212735465,null
7 Oct 2025,Brand,3.8987380000000003,14562.337534,38.491014,9.872685468990221,31,1.2416456129032258,3735.1413544588017
7 Oct 2025,Demand Gen,0,0,16.654448,null,0,null,null
7 Oct 2025,Other,0,0,0,null,0,null,null
6 Oct 2025,Generic,1.149586,3457.316469,260.818849,226.88067617385738,11.5,22.679899913043478,3007.4448270942758
6 Oct 2025,Performance Max,0.880108,1161.235679,43.017335,48.87733664504811,6.5,6.618051538461539,1319.42406954601
6 Oct 2025,Brand,1.06954,1520.4046580000002,51.47329,48.12656843128822,30,1.7157763333333333,1421.5500663836792
6 Oct 2025,Demand Gen,0,0,19.563978,null,0,null,null
6 Oct 2025,Other,0,0,0,null,0,null,null
5 Oct 2025,Generic,1,2576.02,254.43324300000003,254.43324300000003,9.97579,25.505072079504483,2576.02
5 Oct 2025,Performance Max,0.276042,901.958953,45.341361,164.25529810680982,8.5,5.334277764705882,3267.4699973192483
5 Oct 2025,Demand Gen,0,0,22.98643,null,0,null,null
5 Oct 2025,Brand,0.998529,771.493458,55.606947999999996,55.68886632236019,27.52421,2.0202922445367184,772.6299967251828
5 Oct 2025,Other,0,0,0,null,2,0,null
4 Oct 2025,Generic,0.988605,893.174959,254.74156,257.67779851406783,22,11.579161818181818,903.4699996459658
4 Oct 2025,Performance Max,0,0,43.428875,null,2,21.7144375,null
4 Oct 2025,Brand,2,4264.759983999999,61.7547,30.87735,18,3.430816666666667,2132.3799919999997
4 Oct 2025,Demand Gen,0,0,17.444886,null,0,null,null
4 Oct 2025,Other,0,0,0,null,0,null,null
3 Oct 2025,Generic,1.9039380000000001,12990.945525,244.89834100000002,128.62726674923238,18.390665,13.316448372040925,6823.197774822499
3 Oct 2025,Performance Max,0,0,37.25987,null,2.1002289999999997,17.740860639482648,null
3 Oct 2025,Brand,0.735085,1378.915758,56.713324,77.15206268662808,18.529106,3.060769580572317,1875.8589251583153
3 Oct 2025,Demand Gen,0,0,16.011275,null,1.48,10.818429054054056,null
3 Oct 2025,Other,0,0,0,null,2.5,0,null
2 Oct 2025,Generic,0,0,250.80012100000002,null,11.868442,21.13168021548237,null
2 Oct 2025,Performance Max,0,0,51.405085,null,2.02684,25.362182017327466,null
2 Oct 2025,Brand,1,1589.4,49.605613,49.605613,25.104718,1.9759478278146763,1589.4
2 Oct 2025,Demand Gen,0,0,18.81906,null,0,null,null
1 Oct 2025,Generic,1.999824,2401.79146,263.988424,132.00582851290915,14.6,18.08139890410959,1201.001418124795
1 Oct 2025,Performance Max,0,0,44.774946,null,2.4,18.6562275,null
1 Oct 2025,Brand,1,3234.01,67.208099,67.208099,25,2.68832396,3234.01
1 Oct 2025,Demand Gen,0,0,18.874272,null,0,null,null
30 Sept 2025,Generic,1,914.28,410.57364,410.57364,9.000547000000001,45.61652086256535,914.28
30 Sept 2025,Performance Max,0,0,103.674858,null,4.999453,20.737240254083797,null
30 Sept 2025,Brand,2.1542,4451.71467,84.720935,39.328258750348155,26,3.2584975,2066.5280243245757
30 Sept 2025,Demand Gen,0,0,21.575675,null,0,null,null
30 Sept 2025,Other,0,0,0,null,3,0,null
29 Sept 2025,Generic,1.6194920000000002,5641.533818,440.22280600000005,271.82771264075404,11.412542,38.57359788905925,3483.520645980344
29 Sept 2025,Performance Max,0.00219,4.320432,66.171014,30215.074885844748,2.000867,33.0711706475243,1972.8
29 Sept 2025,Brand,5.00042,10800.326689999998,69.761874,13.951202898956488,22.586591,3.0886411322540885,2159.883907751748
29 Sept 2025,Demand Gen,0,0,24.713809,null,1,24.713809,null
28 Sept 2025,Generic,1.490575,2862.947028,522.45352,350.50468443385944,24.32283,21.479964296917753,1920.6997487546753
28 Sept 2025,Brand,1.112642,962.68994,100.65687899999999,90.46654629251816,17.67717,5.694173841174803,865.2288337129104
28 Sept 2025,Performance Max,0.498446,967.663127,74.728987,149.92393759805475,3,24.909662333333333,1941.3600008827436
28 Sept 2025,Demand Gen,0,0,31.880299,null,0,null,null
27 Sept 2025,Generic,0,0,302.32007100000004,null,7.49179,40.353516449339885,null
27 Sept 2025,Performance Max,0,0,96.642645,null,8.50821,11.35875172333546,null
27 Sept 2025,Brand,3.002825,4188.251188,92.81449699999999,30.90905963550989,22,4.2188407727272725,1394.7703206147544
27 Sept 2025,Demand Gen,0,0,27.479888,null,3,9.159962666666667,null
27 Sept 2025,Other,0,0,0,null,1,0,null
26 Sept 2025,Generic,0.063205,95.296531,368.493768,5830.136349972312,18.220174,20.22449225786757,1507.7372201566332
26 Sept 2025,Brand,5.1965129999999995,9264.863285,80.391206,15.470221281078294,21.046574,3.819681341010656,1782.9000495139721
26 Sept 2025,Performance Max,0,0,53.763456000000005,null,5.733252,9.377480006111716,null
26 Sept 2025,Demand Gen,0,0,27.233715,null,4,6.80842875,null
26 Sept 2025,Other,0.496566,1295.26758,0,0,0,null,2608.4499945626562
25 Sept 2025,Generic,0.043483,65.054481,398.35375099999993,9161.137708989718,25,15.934150039999997,1496.0899891911781
25 Sept 2025,Performance Max,0,0,79.360245,null,9,8.817805,null
25 Sept 2025,Demand Gen,0,0,27.040022,null,0,null,null
25 Sept 2025,Brand,0.001007,2.4107149999999997,68.43281300000001,67957.11320754717,23,2.9753396956521745,2393.957298907646
25 Sept 2025,Other,0,0,0,null,0,null,null
24 Sept 2025,Generic,1,1902.98,441.1118669999999,441.1118669999999,13.962678,31.592210820875472,1902.98
24 Sept 2025,Performance Max,0,0,89.173084,null,2.25,39.63248177777778,null
24 Sept 2025,Brand,2.3109219999999997,3581.516803,75.675657,32.74695424596763,15.787322,4.793444828704957,1549.8215876606828
24 Sept 2025,Demand Gen,0,0,26.909185,null,0,null,null
24 Sept 2025,Other,0,0,0,null,0,null,null
23 Sept 2025,Generic,0.1472,92.984767,395.61038900000005,2687.570577445653,11.251750000000001,35.159898593552114,631.6899932065218
23 Sept 2025,Performance Max,0,0,71.426,null,1.807664,39.512874073942946,null
23 Sept 2025,Demand Gen,0,0,30.974726,null,0,null,null
23 Sept 2025,Brand,1.501848,3311.293867,60.553352999999994,40.31922871022899,16.940586,3.5744544492144485,2204.8129151551952
23 Sept 2025,Other,0,0,0,null,0,null,null
22 Sept 2025,Generic,0.001164,1.000714,400.5283380000001,344096.5103092784,15.418471,25.977176206382595,859.7199312714777
22 Sept 2025,Performance Max,0,0,73.809166,null,1.5,49.20611066666667,null
22 Sept 2025,Demand Gen,0,0,28.364189,null,2,14.1820945,null
22 Sept 2025,Brand,2.134423,4463.1938549999995,52.928615,24.797622120826098,22.081529,2.3969633171688427,2091.054048330626
22 Sept 2025,Other,0,0,0,null,2,0,null
21 Sept 2025,Generic,1,1376.04,418.70203399999997,418.70203399999997,18.219961,22.98040231809497,1376.04
21 Sept 2025,Performance Max,0.300473,1603.519235,75.388162,250.89829036219558,5.286001,14.261851634155953,5336.649998502361
21 Sept 2025,Brand,1.6944919999999999,3286.9873509999998,83.263544,49.1377616418372,45.494038,1.8302078175606218,1939.8069456804753
21 Sept 2025,Demand Gen,0,0,29.190432,null,0,null,null
21 Sept 2025,Other,0,0,0,null,0,null,null
20 Sept 2025,Generic,1.000763,144.464032,452.14370900000006,451.7989863733971,14.902289,30.340554326922533,144.35388998194378
20 Sept 2025,Performance Max,0.001529,1.811619,76.421923,49981.637017658606,9.097711,8.400126471372854,1184.839110529758
20 Sept 2025,Brand,2.636812,3016.741951,58.507859999999994,22.18886291476222,16,3.6567412499999996,1144.0868560215897
20 Sept 2025,Demand Gen,0,0,28.152896,null,0,null,null
19 Sept 2025,Generic,0.540031,518.185091,344.631943,638.1706661284259,17.957568,19.19145972327656,959.5469352685309
19 Sept 2025,Performance Max,1,1252.84,77.313036,77.313036,4.0106079999999995,19.27713603523456,1252.84
19 Sept 2025,Brand,1.304635,857.778797,66.94177,51.31072675499278,14.031824,4.770710493518163,657.4856546083771
19 Sept 2025,Demand Gen,0,0,28.173866,null,0,null,null
19 Sept 2025,Other,0,0,0,null,3,0,null
18 Sept 2025,Generic,1.001913,1425.205022,444.195878,443.3477537470818,29.940123,14.836140719929574,1422.4838104705698
18 Sept 2025,Performance Max,0,0,84.293219,null,3.633877,23.19649756995077,null
18 Sept 2025,Demand Gen,0,0,29.909126,null,1.234679,24.224212123151037,null
18 Sept 2025,Brand,2,1829.359996,48.919225999999995,24.459612999999997,17.191321000000002,2.8455769047649095,914.679998
18 Sept 2025,Other,0,0,0,null,4,0,null
17 Sept 2025,Generic,0,0,428.03549499999997,null,15.186933,28.18445929800309,null
17 Sept 2025,Performance Max,0,0,82.189888,null,5.686934,14.452407571461176,null
17 Sept 2025,Demand Gen,0,0,30.752559,null,0,null,null
17 Sept 2025,Brand,0.999142,1315.232593,67.27585,67.3336222478887,21.126133,3.1844848273936366,1316.3620316231327
17 Sept 2025,Other,0,0,0,null,0,null,null
16 Sept 2025,Generic,0.025298,53.984414,348.873367,13790.551308403825,13.239249,26.351446898536313,2133.939995256542
16 Sept 2025,Performance Max,0,0,74.14744400000001,null,4.166667,17.79538513636919,null
16 Sept 2025,Demand Gen,0,0,29.224385,null,2,14.6121925,null
16 Sept 2025,Brand,2,955.279998,60.989253,30.4946265,16.594084000000002,3.675361231147196,477.639999
15 Sept 2025,Generic,0,0,396.61503400000004,null,19.639903,20.19434790487509,null
15 Sept 2025,Performance Max,0,0,73.675251,null,1.3600970000000001,54.1691151439934,null
15 Sept 2025,Demand Gen,0,0,29.699094,null,7.233007,4.106050775286129,null
15 Sept 2025,Brand,4.0515419999999995,6372.852325,56.337441000000005,13.905184988826479,25.766993,2.186418919739684,1572.9448997443444
15 Sept 2025,Other,0,0,0,null,0,null,null
14 Sept 2025,Generic,0.996958,1846.836152,487.75955000000005,489.24784193516683,15.996294,30.492034592512493,1852.471369907258
14 Sept 2025,Performance Max,0,0,66.439672,null,3,22.146557333333334,null
14 Sept 2025,Brand,0.014877,18.271943,79.17088799999999,5321.697116354103,30.003706,2.638703632144642,1228.2007797270956
14 Sept 2025,Demand Gen,0,0,27.67387,null,3,9.224623333333334,null
14 Sept 2025,Other,0,0,0,null,3,0,null
13 Sept 2025,Generic,0.512121,1013.836539,400.4191040000001,781.8837813719806,23.333334,17.160818252548054,1979.6816357852929
13 Sept 2025,Performance Max,0,0,64.273655,null,4.277085,15.027443925009676,null
13 Sept 2025,Demand Gen,0,0,29.053139,null,0.889581,32.65935198705908,null
13 Sept 2025,Brand,2.2542720000000003,2241.455776,59.13002699999999,26.23020957541946,21,2.815715571428571,994.3146949436446
13 Sept 2025,Other,0,0,0,null,1.5,0,null
12 Sept 2025,Generic,0,0,320.42320499999994,null,15.592515,20.549808994892736,null
12 Sept 2025,Performance Max,0,0,76.942649,null,2,38.4713245,null
12 Sept 2025,Demand Gen,0,0,29.059593,null,0,null,null
12 Sept 2025,Brand,2.184343,5949.64007,67.203942,30.76620384252839,29.407485,2.2852665571367288,2723.7664002402553
12 Sept 2025,Other,0,0,0,null,1,0,null
11 Sept 2025,Generic,1.253075,2133.913927,397.4643030000001,317.1911521656725,34.848048,11.405640367575254,1702.9419045148934
11 Sept 2025,Performance Max,0.327844,451.32972,82.40440100000001,251.35247556764804,4.1788739999999995,19.719283472054915,1376.6599968277594
11 Sept 2025,Demand Gen,0,0,28.624408,null,0.203658,140.5513557041707,null
11 Sept 2025,Brand,1.771267,3112.54806,73.848599,41.69252800396552,35.76942,2.064573565911888,1757.2438599036736
11 Sept 2025,Other,0.655693,902.666323,0,0,4,0,1376.6599963702527
10 Sept 2025,Generic,1.490678,7273.033336,378.1411519999999,253.6705794276161,32.890401999999995,11.497006087064548,4879.01031342785
10 Sept 2025,Performance Max,0,0,69.646894,null,6.035168,11.540174855115882,null
10 Sept 2025,Demand Gen,0,0,29.045404,null,0,null,null
10 Sept 2025,Brand,0.053304,164.889527,68.76450299999999,1290.043955425484,18.07443,3.804518482740534,3093.3799902446344
9 Sept 2025,Generic,0.249999,496.360514,375.641674,1502.5727062908252,15.247159000000002,24.636830638415983,1985.4499977999913
9 Sept 2025,Performance Max,0,0,90.978448,null,5.570336,16.332667903695576,null
9 Sept 2025,Brand,1,2001.38,100.712717,100.712717,33.795281,2.9800822487612986,2001.38
9 Sept 2025,Demand Gen,0,0,28.525118,null,4.387224,6.501860401930697,null
9 Sept 2025,Other,0.750001,1489.089484,0,0,1,0,1985.4499980666692
8 Sept 2025,Generic,0.9789289999999999,1096.676143,396.353199,404.88452073643754,15.934233,24.87431927222352,1120.2815965202788
8 Sept 2025,Performance Max,0,0,65.367346,null,2.959078,22.090443712534782,null
8 Sept 2025,Demand Gen,0,0,30.687155,null,0.818513,37.49134711360723,null
8 Sept 2025,Brand,6.696541,10357.312649,89.657762,13.388667671862235,36.288176,2.4707155851536875,1546.666054758718
8 Sept 2025,Other,0,0,0,null,1,0,null
7 Sept 2025,Generic,1,941.41,342.56701799999996,342.56701799999996,26.993317,12.690808543462811,941.41
7 Sept 2025,Performance Max,0,0,49.04483,null,4.048490999999999,12.114348284336065,null
7 Sept 2025,Demand Gen,0,0,28.993241,null,0.970126,29.88605706887559,null
7 Sept 2025,Brand,1.00009,2577.738141,84.855325,84.84768870801628,30.988066,2.738322714299111,2577.50616544511
7 Sept 2025,Other,0,0,0,null,3,0,null
6 Sept 2025,Generic,1.047509,1596.177885,346.166817,330.4666757039796,21.861348999999997,15.834650322814023,1523.784411398852
6 Sept 2025,Performance Max,0,0,56.797724,null,7.138651,7.95636654600428,null
6 Sept 2025,Demand Gen,0,0,29.401488,null,0.962283,30.553889032644243,null
6 Sept 2025,Brand,0.21959,384.772761,76.227161,347.1340270504121,28.037717,2.7187363721518407,1752.2326198825083
6 Sept 2025,Other,0,0,0,null,2,0,null
5 Sept 2025,Generic,0,0,317.865104,null,21.50191,14.783110151609787,null
5 Sept 2025,Performance Max,0,0,39.920887,null,4.882174,8.176866903965324,null
5 Sept 2025,Demand Gen,0,0,28.778437,null,0.903354,31.857319500439473,null
5 Sept 2025,Brand,0.000116,0.265451,73.769309,635942.3189655173,19.712562,3.7422486737137475,2288.3706896551726
5 Sept 2025,Other,0.047509,84.628256,0,0,4,0,1781.3099833715714
4 Sept 2025,Generic,0.065708,107.136893,340.963533,5189.071848176782,22.098533,15.429238357134384,1630.499984781153
4 Sept 2025,Performance Max,0,0,44.086428,null,1.004355,43.89526412473676,null
4 Sept 2025,Demand Gen,0,0,33.707741,null,0,null,null
4 Sept 2025,Brand,0.314037,325.30778699999996,92.66107,295.06418033543815,19.897112,4.657011027530025,1035.8899970385653
4 Sept 2025,Other,1,1697,0,0,1,0,1697
3 Sept 2025,Generic,0,0,308.96174500000006,null,24.807156,12.454541141273916,null
3 Sept 2025,Performance Max,0,0,69.907752,null,11.508315,6.0745427979682525,null
3 Sept 2025,Demand Gen,0,0,31.091548,null,2,15.545774,null
3 Sept 2025,Brand,2.314242,2559.4327869999997,103.510134,44.72744596286818,32.684529000000005,3.1669458660395557,1105.9486376100683
3 Sept 2025,Other,0,0,0,null,3,0,null
2 Sept 2025,Generic,1.22313,1610.564257,401.29578599999996,328.0892349954624,21.205013,18.92457156239423,1316.7564012001994
2 Sept 2025,Performance Max,0,0,34.583026,null,2.981863,11.597791716118412,null
2 Sept 2025,Demand Gen,0,0,30.009798,null,0,null,null
2 Sept 2025,Brand,0.210175,168.405829,75.24466799999999,358.0096015225407,25.813124000000002,2.91497720306926,801.2647983823006
1 Sept 2025,Generic,0,0,391.316006,null,25.511648,15.338719239149114,null
1 Sept 2025,Performance Max,0,0,48.710271,null,5.276393,9.231736718625774,null
1 Sept 2025,Demand Gen,0,0,34.725339,null,0.977818,35.513090370600665,null
1 Sept 2025,Brand,2,2265.399999,97.298034,48.649017,34.234141,2.8421345229605732,1132.6999995
1 Sept 2025,Other,0,0,0,null,5,0,null
31 Aug 2025,Generic,0,0,332.64264999999995,null,15.094914,22.03673700956494,null
31 Aug 2025,Performance Max,1,1454.42,43.438547,43.438547,5.787105,7.506092770046508,1454.42
31 Aug 2025,Brand,1.93102,2699.383961,94.176823,48.77050626093981,33.117981,2.843676460832561,1397.9057498109808
31 Aug 2025,Demand Gen,0,0,18.084176,null,0,null,null
31 Aug 2025,Other,0,0,0,null,4,0,null
30 Aug 2025,Generic,1.006579,771.302289,359.61648399999996,357.2660307834755,15.815868,22.73770140216142,766.2610575026898
30 Aug 2025,Performance Max,0,0,42.447971,null,3.406523,12.460790958992499,null
30 Aug 2025,Brand,1,1492.22,87.69524,87.69524,29.777609,2.945006095015889,1492.22
30 Aug 2025,Demand Gen,0,0,18.761308,null,1,18.761308,null
30 Aug 2025,Other,0,0,0,null,2,0,null
29 Aug 2025,Generic,2,3911.739999,354.845774,177.422887,20.025327,17.71984916900483,1955.8699995
29 Aug 2025,Performance Max,0,0,44.425923,null,4.318424,10.287531516127178,null
29 Aug 2025,Brand,1.5954519999999999,3229.389379,89.197788,55.907534667291785,26.145376000000002,3.4116085383511026,2024.1219284566382
29 Aug 2025,Demand Gen,0,0,18.691801,null,1,18.691801,null
29 Aug 2025,Other,1,617.689997,0,0,2.510873,0,617.689997
28 Aug 2025,Generic,0.05385,161.244131,382.19169200000005,7097.338755803157,15.547662,24.581939844074306,2994.319981429898
28 Aug 2025,Performance Max,0.017953,53.757027,46.395085,2584.252492619618,10.137629,4.576522281492053,2994.32000222804
28 Aug 2025,Brand,0.092657,103.450132,85.333051,920.9563335743657,23.314709,3.6600521584893038,1116.4847987739727
28 Aug 2025,Demand Gen,0,0,18.903259,null,1,18.903259,null
28 Aug 2025,Other,0,0,0,null,1,0,null
27 Aug 2025,Generic,0.070565,127.969627,399.980988,5668.263133281372,26.421995000000003,15.138182714817711,1813.4999929143344
27 Aug 2025,Performance Max,0,0,46.788774,null,4.42268,10.579280888511038,null
27 Aug 2025,Demand Gen,0,0,22.636258,null,0.68329,33.12833204056843,null
27 Aug 2025,Brand,2.461544,6269.135826,103.712654,42.133170887865504,22.472034999999998,4.615187454095724,2546.8306989434273
27 Aug 2025,Other,0,0,0,null,2,0,null
26 Aug 2025,Generic,0.076193,99.023335,444.03245499999997,5827.732928221752,24.037366000000002,18.472592005297084,1299.6382213589177
26 Aug 2025,Performance Max,1.00071,506.895133,44.601302,44.569657543144366,14.075764,3.168659406338441,506.5354928001119
26 Aug 2025,Brand,1.8107250000000001,5315.863593,114.01779900000001,62.96803711220644,22.886870000000002,4.981799564553825,2935.7652835190324
26 Aug 2025,Demand Gen,0,0,23.016332,null,1,23.016332,null
26 Aug 2025,Other,0,0,0,null,2,0,null
25 Aug 2025,Generic,0,0,530.0956170000001,null,10.850454,48.85469465148648,null
25 Aug 2025,Performance Max,0,0,50.308355,null,7.06458,7.121209611894833,null
25 Aug 2025,Demand Gen,0,0,33.035626,null,0,null,null
25 Aug 2025,Brand,1.28591,1078.511723,112.22986900000002,87.27661267118229,27.084966,4.1436222958522455,838.7147801945704
25 Aug 2025,Other,0,0,0,null,3,0,null
24 Aug 2025,Generic,1.329283,3870.777543,522.832363,393.3190772769982,27.261812999999997,19.178194898483092,2911.928869172328
24 Aug 2025,Performance Max,0,0,52.900571,null,2.165816,24.425237878009952,null
24 Aug 2025,Demand Gen,0,0,35.651021,null,1,35.651021,null
24 Aug 2025,Brand,2.494638,3556.1987790000003,87.654645,35.137220310121144,40.572371000000004,2.1604516285232624,1425.5370033648169
24 Aug 2025,Other,0,0,0,null,3,0,null
23 Aug 2025,Generic,2.320175,6662.771013,513.9720520000001,221.5229678795781,29.802817,17.245754050699304,2871.6674444815585
23 Aug 2025,Performance Max,0,0,49.05034,null,4.197183,11.686490677199446,null
23 Aug 2025,Demand Gen,0,0,33.226965,null,2,16.6134825,null
23 Aug 2025,Brand,2.62457,4896.352344,86.511345,32.962102363434774,17,5.0889026470588234,1865.5826836396059
23 Aug 2025,Other,0.450375,1440.551456,0,0,1,0,3198.559991118512
22 Aug 2025,Generic,0.4747,1078.993601,495.95849000000004,1044.7829997893407,17.5,28.340485142857144,2273.0010554034125
22 Aug 2025,Performance Max,0,0,43.191428,null,3.5,12.340408,null
22 Aug 2025,Demand Gen,0,0,33.590914,null,0,null,null
22 Aug 2025,Brand,1.32925,1815.229036,98.813575,74.33784088771864,27,3.659762037037037,1365.6039390633816
22 Aug 2025,Other,0.666667,1192.667261,0,0,0,null,1788.9999970000015
21 Aug 2025,Generic,1,7567.32,536.779677,536.779677,13.532869999999999,39.664880915873724,7567.32
21 Aug 2025,Performance Max,0,0,51.958308,null,13.340328,3.8948298722490184,null
21 Aug 2025,Demand Gen,0,0,34.499236,null,1.483945,23.2483252411646,null
21 Aug 2025,Brand,2.108709,1908.779036,101.278309,48.028584788133394,25.642857,3.9495719607218494,905.188452271034
21 Aug 2025,Other,0,0,0,null,2,0,null
20 Aug 2025,Generic,0.353702,594.304247,507.5619459999999,1434.9988012507702,22.256709,22.80489653703968,1680.2399958156866
20 Aug 2025,Performance Max,0,0,50.055166,null,3.576149,13.996946435956668,null
20 Aug 2025,Brand,2.5933379999999997,2900.060973,113.13526399999999,43.62534463305593,37.167142,3.043959204611428,1118.2734271429333
20 Aug 2025,Demand Gen,0,0,34.21437,null,1,34.21437,null
20 Aug 2025,Other,0,0,0,null,3,0,null
19 Aug 2025,Generic,1,1214.19,446.982852,446.982852,21.499999,20.789901059995398,1214.19
19 Aug 2025,Performance Max,0,0,48.12701,null,5.500001,8.750363863570206,null
19 Aug 2025,Demand Gen,0,0,33.343332,null,3,11.114443999999999,null
19 Aug 2025,Brand,1.317373,1984.861226,95.46399100000001,72.46542247336177,37,2.580107864864865,1506.6812709839962
19 Aug 2025,Other,0,0,0,null,3,0,null
18 Aug 2025,Generic,0.430664,674.480115,449.061524,1042.718973492096,14.142855999999998,31.751827495097178,1566.1399954488882
18 Aug 2025,Performance Max,0.107667,168.621595,49.230792,457.250522444203,3.254213,15.128325035884252,1566.1399964705993
18 Aug 2025,Demand Gen,0,0,37.453184,null,2,18.726592,null
